PC1,PC2,cluster,category,season,is_weekend
-0.08347656468538217,0.19623445978866344,1,residential,summer,1
-0.03233941133287349,0.16202409667284312,1,residential,summer,1
0.08278930823412442,0.13651291415445835,1,residential,summer,0
0.13615042200947777,0.13486475379185725,1,residential,summer,0
0.16258546589997097,0.09428386038267261,1,residential,summer,0
0.204815160713995,0.08064182141144448,1,residential,summer,0
0.16773174619577505,0.053138155072206227,1,residential,summer,0
0.13396631604180456,0.07487667201179994,1,residential,summer,1
-0.012245408888806097,-0.010052202661512525,1,residential,summer,1
-0.6959952627383502,-0.06916342061335168,1,residential,summer,0
-0.7997135079137281,-0.034556761088584055,1,residential,summer,0
-0.7271762915950853,-0.0005450718970710709,1,residential,summer,0
-0.09387825269129968,0.10920521875382434,1,residential,summer,0
-0.05311978729480894,0.03729231977285351,1,residential,summer,0
-0.17955094412819023,-0.03910847507020437,1,residential,summer,1
-0.6155879177849982,-0.1547027779009539,1,residential,summer,1
-0.9381331988725703,0.08363991137265439,1,residential,summer,0
-0.5198790915813188,0.19641531623113997,1,residential,summer,0
-0.05036076982184439,0.18271117418268365,1,residential,summer,0
0.05610410923967957,0.14091700060770546,1,residential,summer,0
0.15624144782819321,0.15817495848330357,1,residential,summer,0
0.3237460258544078,0.16453210966484247,1,residential,summer,1
0.04732395153708977,-0.01852673966778488,1,residential,summer,1
0.10388940588547524,0.1781319269268552,1,residential,summer,0
0.20489915415984927,0.18368906616188393,1,residential,summer,0
-0.0528568313599435,0.016159946208286376,1,residential,summer,0
-0.04576109278907007,0.03683467174556028,1,residential,summer,0
0.10207680417893403,0.13802990460480202,1,residential,summer,0
0.1836892891627751,0.1645009184549619,1,residential,summer,1
0.11028482295397245,0.14795370477358497,1,residential,summer,1
-0.6920698213026913,-0.06521155944213204,1,residential,summer,0
-0.21661803399217444,0.21018881713279208,1,residential,summer,0
0.014497567106266165,0.1676528611223414,1,residential,summer,0
0.028833234318837078,0.12265767181208855,1,residential,summer,0
-0.05627735952373194,0.07799234047006785,1,residential,summer,0
-0.10946730621079105,0.009043419471710787,1,residential,summer,1
-0.09510503755724128,-0.0069983089754259015,1,residential,summer,1
-0.04280099918766524,0.07408449450789321,1,residential,summer,0
-0.07202431666196386,0.015987489998652855,1,residential,summer,0
-0.13994092112086465,0.016263056951629776,1,residential,summer,0
-0.028572354108894353,0.07803814980552623,1,residential,summer,0
-0.08672093779808229,0.023444762238787564,1,residential,summer,0
-0.029523074451823103,0.09409898137793293,1,residential,summer,1
0.21536757284302263,0.14000028421187508,1,residential,summer,1
0.0266193521716163,0.18121904070592773,1,residential,summer,0
-0.010709812564200805,0.13283014839925067,1,residential,summer,0
0.0404216830616512,0.0402797188672274,1,residential,summer,0
0.08511587936311359,0.01888512306032619,1,residential,summer,0
-0.17549990074254976,-0.10819104238025895,1,residential,summer,0
-0.27131057965323846,-0.09611350034697058,1,residential,summer,1
-0.002924783672853972,0.037259866025387806,1,residential,summer,1
-0.004873289013281901,-0.05208711321512709,1,residential,summer,0
-0.029199344191921547,-0.013001360973084408,1,residential,summer,0
0.04679264262879296,-0.025478048967453794,1,residential,summer,0
-0.24727603186164163,-0.13455869499212528,1,residential,summer,0
-0.8921085185429779,-0.22538286567484028,1,residential,summer,0
-0.5368731069200817,0.04397085389775893,1,residential,summer,1
-0.11680890814966537,0.0858227776605456,1,residential,summer,1
-0.0053515044635063435,0.0863463214825714,1,residential,summer,0
0.022110498828890917,0.058097933191190027,1,residential,summer,0
0.08207634423150191,0.030217391863630164,1,residential,summer,0
-0.3790491377421728,-0.1241593386099348,1,residential,summer,0
-1.1140757865157207,-0.16608349004088102,1,residential,summer,0
-0.6052539751180439,0.18769295524706395,1,residential,summer,1
-0.28421331295350066,0.06802772817716846,1,residential,summer,1
-0.18333477028719664,0.0857846945505058,1,residential,summer,0
-0.07866233574883916,0.11522527426695699,1,residential,summer,0
-0.003353550500931682,0.13767520221871285,1,residential,summer,0
0.020414036578145937,0.11858202016673879,1,residential,summer,0
-0.1406407661737783,0.009587654073608568,1,residential,summer,0
-0.13097240698594803,0.07830535447605581,1,residential,summer,1
-0.131022969500622,0.042588104091089624,1,residential,summer,1
-0.11227296356187069,0.03225736339823106,1,residential,summer,0
-0.3314240761376498,-0.06697939540279915,1,residential,summer,0
-0.6584502293778203,-0.1271501604913202,1,residential,autumn,0
-0.5421837846189311,0.07633860170849492,1,residential,autumn,0
-0.5015174265167301,-0.041422623415582754,1,residential,autumn,0
-0.41350930531043967,0.07701524024316583,1,residential,autumn,1
-0.26052376041114444,0.04537599440749189,1,residential,autumn,1
-0.25908887343349185,0.039790762506325496,1,residential,autumn,0
-0.1928425287206464,0.06939321433381654,1,residential,autumn,0
-0.2515257294905005,0.03536406878438852,1,residential,autumn,0
-0.1757141886520664,0.09294412707651667,1,residential,autumn,0
-0.15617525672664215,0.043057900893005575,1,residential,autumn,0
-0.32603669615320946,0.018226137654805605,1,residential,autumn,1
-0.27643441059348034,0.03478161962827732,1,residential,autumn,1
-0.26977175247568513,0.05140212636114619,1,residential,autumn,0
-0.3273229349073542,0.06560533282340775,1,residential,autumn,0
-0.2926631231455363,0.06205906467027831,1,residential,autumn,0
-0.3003798581779292,0.04864623187263798,1,residential,autumn,0
-0.2936884975136959,0.05669074158469493,1,residential,autumn,0
-0.28797663737663126,0.10152235817530088,1,residential,autumn,1
-0.49147826748972284,0.051295179195768995,1,residential,autumn,1
-1.170346405229356,-0.11207406707137221,1,residential,autumn,0
-1.2428545388984094,0.046448229132172156,1,residential,autumn,0
-1.14242006971487,0.0756963184041754,1,residential,autumn,0
-1.1461759266479643,-0.05231498632484505,1,residential,autumn,0
-1.2810395095266698,-0.07733720355966388,1,residential,autumn,0
-1.4189332796288385,-0.11958066067656126,1,residential,autumn,1
-1.0618487026081396,0.15412140491123907,1,residential,autumn,1
-0.6163163129606157,0.160971757805689,1,residential,autumn,0
-0.5219851700618016,0.07948614034440434,1,residential,autumn,0
-0.8028294694087682,-0.20778765121563758,1,residential,autumn,0
-0.7125620462359669,-0.03460045656056292,1,residential,autumn,0
-0.5140942325351197,0.07017760396770528,1,residential,autumn,0
-0.48812305174863646,0.016097864194287274,1,residential,autumn,1
-0.568172885005955,0.00018446444122171237,1,residential,autumn,1
-0.6469439391628186,0.03838952405783804,1,residential,autumn,0
-0.6018273091863828,0.07041698937817925,1,residential,autumn,0
-0.8627667374221488,-0.055727256087465614,1,residential,autumn,0
-0.9884926596506879,0.10183747068521777,1,residential,autumn,0
-0.7669030781917703,0.07463489443483438,1,residential,autumn,0
-0.7869873604901758,0.047376712913317666,1,residential,autumn,1
-0.7978068820991606,0.04662390092439224,1,residential,autumn,1
-0.6536684944046245,0.06398002502658497,1,residential,autumn,0
-0.5378191073554024,0.03357128993805115,1,residential,autumn,0
-0.9518723752267784,-0.07021252916231613,1,residential,autumn,0
-1.1256744264575922,-0.06750323748735261,1,residential,autumn,0
-1.1227996927852353,0.056669345176601674,1,residential,autumn,0
-1.1683840756239112,0.020860306357155398,1,residential,autumn,1
-1.235345427507666,0.06183952410259428,1,residential,autumn,1
-1.2313503112005506,0.048058575647539806,1,residential,autumn,0
-1.221709673142375,0.05419446991926309,1,residential,autumn,0
-1.213009982006719,0.07320500199683352,1,residential,autumn,0
-1.3236951314997616,0.11373445885641689,1,residential,autumn,0
-1.3988135234769965,0.11989972026285212,1,residential,autumn,0
-1.3611340293413476,0.0998004414359794,1,residential,autumn,1
-1.2282446097014623,0.05067639652435152,1,residential,autumn,1
-1.245327673562234,0.07090190305074481,1,residential,autumn,0
-1.224349689868464,0.0547731124362664,1,residential,autumn,0
-1.3356658190924002,0.05213941348284596,1,residential,autumn,0
-1.4573671157501251,0.02955355051896612,1,residential,autumn,0
-1.761103916849995,0.00814105643054549,1,residential,autumn,0
-1.7387722157602474,0.016228843374801596,1,residential,autumn,1
-1.6482980860393084,0.016218391539297862,1,residential,autumn,1
-1.5004361224541969,0.13448244040998894,1,residential,autumn,0
-1.3357202426524868,0.0505485226926794,1,residential,autumn,0
-1.3692680175251446,0.052984405088434425,1,residential,autumn,0
-1.3203894588210852,0.10586816233612545,1,residential,autumn,0
-1.212887657681177,0.10068833838312669,1,residential,autumn,0
-1.213269407283053,0.09822920061828931,1,residential,autumn,1
-1.1620937951479136,0.05075948820394438,1,residential,autumn,1
-1.9514306260552647,-0.10424030687048302,1,residential,autumn,0
-1.9553703049139595,-0.10001325527240423,1,residential,autumn,0
-1.9547596522257054,-0.09993162433476076,1,residential,autumn,0
-1.9541520119629188,-0.0998504136154981,1,residential,autumn,0
-1.929965767996052,-0.07534628842082122,1,residential,autumn,0
-1.9151642191607685,-0.05838429775130662,1,residential,autumn,1
-1.9058256330011711,-0.05426794102249674,1,residential,autumn,1
-1.9249431768861696,-0.07397068405326655,1,residential,autumn,0
-1.813985923210603,-0.0064166187075186025,1,residential,autumn,0
-1.7868838504825453,0.05279004950296267,1,residential,autumn,0
-1.874178974445824,-0.03338348528870802,1,residential,autumn,0
-1.7761670600470483,0.004138527366210162,1,residential,autumn,0
-1.6406934541276488,0.10894427482248141,1,residential,autumn,1
-1.631694516577901,0.08343934695774775,1,residential,autumn,1
-1.929098461670653,-0.11773472003763352,1,residential,autumn,0
-1.9471607558683894,-0.0989160629972703,1,residential,autumn,0
-1.946608423404119,-0.09884224557044904,1,residential,autumn,0
-1.9460615465851763,-0.09876914077365909,1,residential,autumn,0
-1.9428963705383269,-0.09601598760804299,1,residential,autumn,0
-1.9337632440181505,-0.08539349781496837,1,residential,autumn,1
-1.9035359258026732,-0.0639756765194352,1,residential,autumn,1
-1.857658455828078,-0.012554282163709966,1,residential,autumn,0
-1.9115862778459798,-0.05645388058866777,1,residential,autumn,0
-1.9229039708852698,-0.07393343720047023,1,residential,winter,0
-1.9423989652665126,-0.09827968070262695,1,residential,winter,0
-1.9419012710176884,-0.09821315837062303,1,residential,winter,0
-1.9447356460260226,-0.10190351601198103,1,residential,winter,1
-1.9442517528266232,-0.10183886178936159,1,residential,winter,1
-1.940449772980669,-0.09801918380189474,1,residential,winter,0
-1.9399802751670736,-0.09795644223462686,1,residential,winter,0
-1.9395181809463453,-0.09789468486478302,1,residential,winter,0
-1.9390636335609055,-0.09783392286504361,1,residential,winter,0
-1.9386167410857877,-0.09777421824837207,1,residential,winter,0
-1.941502823861075,-0.1014714703225186,1,residential,winter,1
-1.941071704472352,-0.1014138522055733,1,residential,winter,1
-1.9373232700593581,-0.09760129819693841,1,residential,winter,0
-1.936908260200194,-0.09754578984793053,1,residential,winter,0
-1.9365015589363959,-0.09749139688222262,1,residential,winter,0
-1.936103279727473,-0.09743811245415314,1,residential,winter,0
-1.9357135862356019,-0.09738600602361419,1,residential,winter,0
-1.9386577562870415,-0.10109100250549136,1,residential,winter,1
-1.938285487486452,-0.10104120758191873,1,residential,winter,1
-1.9345969227364295,-0.09723663353145359,1,residential,winter,0
-1.9342425616075059,-0.09718923066701658,1,residential,winter,0
-1.9338973099255972,-0.09714304494763841,1,residential,winter,0
-1.933561251491002,-0.09709809029932175,1,residential,winter,0
-1.9332345254345724,-0.09705438209775083,1,residential,winter,0
-1.9362424319785452,-0.10076788114832974,1,residential,winter,1
-1.9359345735111222,-0.10072672110088401,1,residential,winter,1
-1.9323111087672802,-0.09693085567815848,1,residential,winter,0
-1.9320225483137123,-0.09689223247471335,1,residential,winter,0
-1.931743725730206,-0.09685495249731885,1,residential,winter,0
-1.9314747770109366,-0.0968189462193205,1,residential,winter,0
-1.9312157077437595,-0.09678431672064215,1,residential,winter,0
-2.11161413139072,-0.10126694024644066,1,residential,winter,0
-2.119216591333931,-0.1108208031454148,1,residential,winter,1
-2.1190084184870313,-0.11079293722333748,1,residential,winter,1
-2.117479493729448,-0.10926393996601973,1,residential,winter,0
-2.1172900595777517,-0.10923858507549744,1,residential,winter,0
-2.1171100868831414,-0.10921449543427121,1,residential,winter,0
-2.116939626604352,-0.109191677994028,1,residential,winter,0
-2.1167787275180574,-0.1091701431471495,1,residential,winter,0
-2.1179575201528533,-0.11065227943767503,1,residential,winter,1
-2.117815878741565,-0.11063332485733834,1,residential,winter,1
-2.116353850419867,-0.10911327922362674,1,residential,winter,0
-2.1162316450978342,-0.1090969224431824,1,residential,winter,0
-2.1161192211823527,-0.10908186234220318,1,residential,winter,0
-2.11601658695862,-0.10906813037067024,1,residential,winter,0
-2.11592378169991,-0.10905572192752018,1,residential,winter,0
-2.116935599243137,-0.11025855776597036,1,residential,winter,1
-2.117097902187959,-0.11053722204673268,1,residential,winter,1
-2.1157046656293903,-0.10902640121602929,1,residential,winter,0
-2.115651458258402,-0.10901928008880739,1,residential,winter,0
-2.115608197876089,-0.10901347950778499,1,residential,winter,0
-2.11557487453278,-0.10900904047386502,1,residential,winter,0
-2.115551528124019,-0.10900591937193914,1,residential,winter,0
-2.116868244144406,-0.11050651817640812,1,residential,winter,1
-2.1168648494302396,-0.11050606826674307,1,residential,winter,1
-2.1155413388008135,-0.10900456993848674,1,residential,winter,0
-2.1155578968751745,-0.10900679003798515,1,residential,winter,0
-2.115584423668635,-0.10901034581435266,1,residential,winter,0
-2.11562091429959,-0.10901523223253669,1,residential,winter,0
-2.1156673607507748,-0.10902145316329967,1,residential,winter,0
-2.117053825555908,-0.11053139532726787,1,residential,winter,1
-2.1171201317799593,-0.11054027649348908,1,residential,winter,1
-2.1158662463911404,-0.10904809354932302,1,residential,winter,0
-2.1159523311865844,-0.10905962288871178,1,residential,winter,0
-2.116048269598252,-0.10907246702741928,1,residential,winter,0
-2.116154045693107,-0.10908661455391838,1,residential,winter,0
-2.116269591165155,-0.10910210505755191,1,residential,winter,0
-2.1177250006149677,-0.11062126889597884,1,residential,winter,1
-2.117860041818712,-0.11063935011159941,1,residential,winter,1
-2.116674679722411,-0.10915634152391991,1,residential,winter,0
-2.1168290366138636,-0.10917701357026452,1,residential,winter,0
-2.116992999054754,-0.10919896599536202,1,residential,winter,0
-2.1184965914093015,-0.11072458043687645,1,residential,winter,0
-2.118679595152043,-0.1107490831327235,1,residential,winter,0
-2.118872040823933,-0.11077483722920016,1,residential,winter,1
-2.1190738729083702,-0.11080184987222366,1,residential,winter,1
-2.11928502254953,-0.11083011878522489,1,residential,winter,0
-2.1195054028632305,-0.11085965161271695,1,residential,winter,0
-2.107339706705071,-0.09594388667011258,1,residential,winter,0
-2.114924148305108,-0.10494081953468185,1,residential,winter,0
-2.1188914467564635,-0.10945312380009008,1,residential,winter,0
-2.1141856162702672,-0.10330034573644437,1,residential,winter,1
-2.0988617110142602,-0.08953726418453337,1,residential,winter,1
-2.082357407973413,-0.06527720423248504,1,residential,winter,0
-2.100044343220669,-0.10161901768454451,1,residential,winter,0
-2.042758410830549,-0.04358354932917711,1,residential,winter,0
-1.9415148422107376,0.01505335601824749,1,residential,winter,0
-1.777673556143151,0.08964716491877463,1,residential,winter,0
-2.0162334760973444,-0.11685837845720347,1,residential,winter,1
-2.062465193782632,-0.053233313563466673,1,residential,winter,1
-2.1218500594738408,-0.10984923117953309,1,residential,spring,0
-2.122192073943808,-0.10989498561990244,1,residential,spring,0
-2.111836818340771,-0.09682259915217152,1,residential,spring,0
-2.122218396952493,-0.10911700218054464,1,residential,spring,0
-2.090085647346464,-0.07320506151777818,1,residential,spring,0
-1.8670642298483955,0.0041278876214724414,1,residential,spring,1
-1.5615339307197196,0.0916983938213219,1,residential,spring,1
-1.806405779829129,-0.10883140126875077,1,residential,spring,0
-2.1248044161540665,-0.1102446109454313,1,residential,spring,0
-2.1252073363116124,-0.1102984892717794,1,residential,spring,0
-2.1256173718188833,-0.1103533152962878,1,residential,spring,0
-2.126034394662529,-0.11040907830599196,1,residential,spring,0
-2.1277883712966403,-0.11196814696051818,1,residential,spring,1
-2.128219001269557,-0.11202573046491723,1,residential,spring,1
-2.1273261576331084,-0.11058181079346034,1,residential,spring,0
-2.127769891347204,-0.11064113354267018,1,residential,spring,0
-2.1127086331574643,-0.09169249345834167,1,residential,spring,0
-1.9143583990919484,0.02054751973169126,1,residential,spring,0
-1.686439681615572,0.16634679124683013,1,residential,spring,0
-1.7667487931957822,0.05860414803023246,1,residential,spring,1
-1.8949895032308544,0.05189927003497954,1,residential,spring,1
-2.094926121935517,-0.07834348173009556,1,residential,spring,0
-1.8531291585366707,0.04864036853968694,1,residential,spring,0
-1.9832712321307304,-0.006575623685073348,1,residential,spring,0
-2.127179804852727,-0.10526375848744868,1,residential,spring,0
-2.108001009532005,-0.08108231525212281,1,residential,spring,0
-2.077289461024724,-0.06568135067346227,1,residential,spring,1
-2.0074775896561614,-0.02922549772146737,1,residential,spring,1
-1.89803686163955,0.028394217066495673,1,residential,spring,0
-1.7514856282893092,0.09419850909398657,1,residential,spring,0
-1.6612696435495187,0.09626973241638945,1,residential,spring,0
-2.0764942229329892,-0.0709191030113619,1,residential,spring,0
-2.136171184467814,-0.11176456381204827,1,residential,spring,0
-2.138037582727771,-0.1133386660825805,1,residential,spring,1
-2.053608135579341,-0.03982343368826602,1,residential,spring,1
-1.9841727109955336,-0.012109293205678419,1,residential,spring,0
-2.105918048787322,-0.06991232779896595,1,residential,spring,0
-2.1246443035291755,-0.10397825625507383,1,residential,spring,0
-2.0643142125605314,-0.0826107531333179,1,residential,spring,0
-1.8130090073223308,0.06442741170863248,1,residential,spring,0
-1.7002335428857953,0.059871148720666484,1,residential,spring,1
-1.6557956064299946,0.08783606292751965,1,residential,spring,1
-1.4712073530632024,0.09000921577603642,1,residential,spring,0
-1.3227951682273402,0.13175982351319235,1,residential,spring,0
-1.512171556011504,-0.05575380331296572,1,residential,spring,0
-1.7225457855932806,0.03384169323835665,1,residential,spring,0
-1.613138941228026,0.026463151446180486,1,residential,spring,0
-1.4384058806021789,0.09294555282981717,1,residential,spring,1
-1.4029305709144657,0.07240208923963987,1,residential,spring,1
-1.3357019131970032,0.09014874528992461,1,residential,spring,0
-1.3345398199388339,-0.008829664405950195,1,residential,spring,0
-1.2972224274280915,-0.0010209425690090965,1,residential,spring,0
-1.3758774424847406,-0.029189910685202717,1,residential,spring,0
-1.6058593383226347,-0.1339425884060287,1,residential,spring,0
-1.7212631561300926,-0.023949829734650218,1,residential,spring,1
-1.4814944065113356,0.06172614149262263,1,residential,spring,1
-1.5644604330131353,-0.05876975489879472,1,residential,spring,0
-1.4022853151869392,0.1512270023232819,1,residential,spring,0
-1.3470515379667454,0.023621627417526266,1,residential,spring,0
-1.4247505659450657,-0.0006190738554812251,1,residential,spring,0
-1.7336040263089643,-0.008514932071869258,1,residential,spring,0
-1.7593898948754134,-0.04140135493327501,1,residential,spring,1
-1.585592647249692,0.11768789909745118,1,residential,spring,1
-1.123301817007128,0.10762062385992682,1,residential,spring,0
-1.104448666034944,0.004022388083237608,1,residential,spring,0
-1.1083601703883532,0.08395448586733106,1,residential,spring,0
-0.7903444459379236,0.028229770219235572,1,residential,spring,0
-0.7477128773510962,0.04377241775355826,1,residential,spring,0
-0.7133216100107121,0.07327713658604472,1,residential,spring,1
-0.6680444723105438,-0.0635999170297521,1,residential,spring,1
-0.6102394262402129,-0.013559035944125766,1,residential,spring,0
-1.202869106915705,-0.304050999809864,1,residential,spring,0
-1.2700412766013927,0.12302374820596601,1,residential,spring,0
-1.202763133800132,0.08173785975174531,1,residential,spring,0
-1.0659652429688267,0.02595323979868877,1,residential,spring,0
-0.9628995443934598,0.017174105144745346,1,residential,spring,1
-0.925505146607906,0.13487144659722894,1,residential,spring,1
-1.3416001696848259,0.06778433056004109,1,residential,spring,0
-1.4301810555420111,-0.08652314807153036,1,residential,spring,0
-1.3205229944370822,0.07515296632179158,1,residential,spring,0
-1.1493682494273691,0.0518073728487081,1,residential,spring,0
-1.2964178171458662,-0.14268186501931757,1,residential,spring,0
-1.1738814441216017,0.00034259162560492106,1,residential,spring,1
-0.9483098356799875,0.0760993144854815,1,residential,spring,1
-0.8192740758894533,0.09712549728016477,1,residential,spring,0
-0.7524171921066192,0.056716485886873474,1,residential,spring,0
-0.5934189983826887,0.0633990250165608,1,residential,spring,0
-0.5148770394322807,0.04264447629086455,1,residential,spring,0
-0.5981183048489109,-0.08706764667213866,1,residential,spring,0
-0.9890136093413888,-0.1475031270114573,1,residential,spring,1
-0.6783707452382481,0.03664312149212155,1,residential,spring,1
-0.46343135135864977,-0.028154367454727693,1,residential,spring,0
-0.2849315889993653,0.0367270080659569,1,residential,summer,0
-0.3933318646689783,-0.13147734750121778,1,residential,summer,0
-0.201540738206977,0.02028749802683849,1,residential,summer,0
-0.18142826853566668,-0.05987233162911485,1,residential,summer,0
-0.2160824383228145,-0.03455084436976509,1,residential,summer,1
-0.31886833924813823,-0.12400771288474016,1,residential,summer,1
-0.5580315567052899,-0.1635334598967421,1,residential,summer,0
-0.9004781865629328,-0.33026108482683814,1,residential,summer,0
-0.9043538788950866,-0.13955371440304837,1,residential,summer,0
-1.2020002428117416,-0.2504649103310409,1,residential,summer,0
-0.7120545892503364,0.07072598027844766,1,residential,summer,0
-0.7912672844075306,-0.06005862786388277,1,residential,summer,1
-0.7541169956753169,-0.044336118018104796,1,residential,summer,1
-1.244515573589171,-0.17178334150015234,1,residential,summer,0
-0.9739578657390452,0.08491615171954248,1,residential,summer,0
-0.6974899585076229,0.012727789424512786,1,residential,summer,0
-0.7492929551130686,-0.08190942960170733,1,residential,summer,0
-0.5798219051112555,0.11437742972138078,1,residential,summer,0
-0.4012069681053939,0.09419419251378677,1,residential,summer,1
-0.33027048567313794,0.06336290487845132,1,residential,summer,1
-0.23717554403354033,0.04041567670738588,1,residential,summer,0
-0.17433099650072292,0.038478907474215236,1,residential,summer,0
-0.15212985173090274,0.005950651990506375,1,residential,summer,0
-0.08468770681334054,-0.011902988688403823,1,residential,summer,0
-0.09699755266413532,-0.034417447687006414,1,residential,summer,0
-0.14487446296915116,-0.0168187093530477,1,residential,summer,1
-0.2828046337144695,-0.10405486308287488,1,residential,summer,1
-0.9173869195831178,-0.1587883049021081,1,residential,summer,0
-0.9608184352086621,-0.09851191950360551,1,residential,summer,0
-0.9740925514358899,-0.09403997818240525,1,residential,summer,0
-0.37973088747777145,0.011990928571027243,1,residential,summer,0
-0.3196626679096919,-0.05654472000551901,1,residential,summer,0
-0.3954004471300119,-0.12742785703295514,1,residential,summer,1
-0.7630330523850711,-0.22512405621474674,1,residential,summer,1
-1.1645481519526089,0.005190594098331051,1,residential,summer,0
-0.7817505979202456,0.11052547150514505,1,residential,summer,0
-0.372411064311408,0.07611968631597497,1,residential,summer,0
-0.26847440780562365,0.041654145957413576,1,residential,summer,0
-0.17229490576385048,0.053839918858480794,1,residential,summer,0
-0.0023286776662986373,0.05745337706375178,1,residential,summer,1
-0.2422202412034148,-0.11382020342501531,1,residential,summer,1
-0.19428791672736184,0.0765123920539007,1,residential,summer,0
-0.11518869766218971,0.08082480819270232,1,residential,summer,0
-0.3404718925539912,-0.09325769357296533,1,residential,summer,0
-0.2854099994642488,-0.04784365440091058,1,residential,summer,0
-0.1901624231198585,0.035022619336882756,1,residential,summer,0
-0.1378373229351894,0.062319811846258115,1,residential,summer,1
-0.19027032199647445,0.051662345235806165,1,residential,summer,1
-0.8487964742903363,-0.11530239281502275,1,residential,summer,0
-0.4670281477313998,0.10599020713717179,1,residential,summer,0
-0.29474846630164014,0.0555327579361342,1,residential,summer,0
-0.2849943128972121,0.025824485756658317,1,residential,summer,0
-0.35147103869431984,-0.01683973686000651,1,residential,summer,0
-0.3822418356328458,-0.08592270815366713,1,residential,summer,1
-0.3734087257010167,-0.10353472474374877,1,residential,summer,1
-0.30167130949079296,-0.022149614065966678,1,residential,summer,0
-0.3280228516237537,-0.08321071398882925,1,residential,summer,0
-0.38409260908057613,-0.07883552208457147,1,residential,summer,0
-0.2802303023882932,-0.018396849209953346,1,residential,summer,0
-0.4081893230693467,-0.07303356853821354,1,residential,summer,0
-0.3500207551428286,0.008451137310843355,1,residential,summer,1
-0.14665718488143845,0.037376146469696274,1,residential,summer,1
-0.28961328222082483,0.07892027098271365,1,residential,summer,0
-0.34850398071514366,0.032003995337858915,1,residential,summer,0
-0.27045166208917676,-0.06144257659079345,1,residential,summer,0
-0.26169312768355746,-0.07328042329563166,1,residential,summer,0
-0.4485595257117058,-0.19031111111488347,1,residential,summer,0
-0.48936095920543854,-0.18887388074737396,1,residential,summer,1
-0.3181679161237495,-0.0609945763122685,1,residential,summer,1
-0.30289458507676625,-0.14206333343705765,1,residential,summer,0
-0.31790411692963694,-0.1150611463776456,1,residential,summer,0
-0.25013458659551946,-0.11638786311716297,1,residential,summer,0
-0.48660922147764524,-0.20165309510562357,1,residential,summer,0
-1.0381115681365287,-0.28388802664597945,1,residential,summer,0
-0.7331544254640819,-0.061298530163729326,1,residential,summer,1
-0.43369952261241446,-0.02372321359433741,1,residential,summer,1
-0.35389117657207486,-0.010331890050872304,1,residential,summer,0
-0.3254335160444135,-0.04233163767727161,1,residential,summer,0
-0.26679428046022513,-0.07218966341265966,1,residential,summer,0
-0.597662981468802,-0.19489887035633457,1,residential,summer,0
-1.2456611477646646,-0.2157899417407449,1,residential,summer,0
-0.8819129784026398,0.081437516140757,1,residential,summer,1
-0.6355279433990412,-0.038084894957417646,1,residential,summer,1
-0.5286190788307301,-0.015382929473954612,1,residential,summer,0
-0.44698624096324613,0.014976802473136232,1,residential,summer,0
-0.35788535445604847,0.03536271081061336,1,residential,summer,0
-0.3082137860641217,0.017339257634902266,1,residential,summer,0
-0.3831546478847504,-0.0638347021709233,1,residential,summer,0
-0.40016185508447943,-0.016455517783695195,1,residential,summer,1
-0.3763896861187039,-0.010299116195589667,1,residential,summer,1
-0.3429072150743384,-0.016576726327298185,1,residential,summer,0
-0.5516715285113624,-0.11889682871847497,1,residential,summer,0
-0.862367004886206,-0.1825511546031166,1,residential,autumn,0
-0.7337615328620501,0.02958135683010868,1,residential,autumn,0
-0.7146955525488099,-0.10099634683293002,1,residential,autumn,0
-0.6099673240812183,0.03573470985972266,1,residential,autumn,1
-0.471004973058109,-0.006009294546870594,1,residential,autumn,1
-0.4714894335235345,-0.009456367925436984,1,residential,autumn,0
-0.4211009392030356,0.023368689119931178,1,residential,autumn,0
-0.47844444686563514,-0.012722538977037522,1,residential,autumn,0
-0.3968613102485014,0.044284329296481385,1,residential,autumn,0
-0.36127682880516704,-0.0061661566843638615,1,residential,autumn,0
-0.5263875890955662,-0.02742682811856601,1,residential,autumn,1
-0.4690150481181447,-0.011217280427610759,1,residential,autumn,1
-0.4856285423990092,0.0018650669878070754,1,residential,autumn,0
-0.5493990488586986,0.01198744883272675,1,residential,autumn,0
-0.5030228706662853,0.012374565108177983,1,residential,autumn,0
-0.5151764894809996,-0.003182283111076009,1,residential,autumn,0
-0.4997159231807655,0.006681084091438172,1,residential,autumn,0
-0.49517209817960856,0.05578608155596987,1,residential,autumn,1
-0.6920607938769212,0.005024473103838905,1,residential,autumn,1
-1.322767686729328,-0.16900051935988888,1,residential,autumn,0
-1.4539700566740708,-0.019485828953376787,1,residential,autumn,0
-1.3650359077994227,0.026050146038834356,1,residential,autumn,0
-1.3496357041512264,-0.10576888564985557,1,residential,autumn,0
-1.4919316335172348,-0.13132476754930011,1,residential,autumn,0
-1.5502505538360407,-0.1483610471377244,1,residential,autumn,1
-1.1877479837007905,0.09786248741819185,1,residential,autumn,1
-0.8301962515377977,0.1052346762757229,1,residential,autumn,0
-0.6217637925592785,0.04730867304258365,1,residential,autumn,0
-0.863645798706173,-0.2537291968003461,1,residential,autumn,0
-0.7721127684106558,-0.07942678932218122,1,residential,autumn,0
-0.5288705488607961,0.04922526118048542,1,residential,autumn,0
-0.48450713521320526,-0.011978133812113661,1,residential,autumn,1
-0.5632158903743566,-0.029038554705531978,1,residential,autumn,1
